"SKU","Title","Product ID","Variant ID","Specifications","Images"
"1086","Mouille - Black","prod_01JQ0GG38Q3G61ZCHMNC251WW5","variant_01JQ0GG3A4XH8ZCQVFPQB6VBHV","SKU: 1086
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No
Material: Powder coated #304 grade stainless steel
Bulb Base: E26
Cord Length: 11.5 ft
Bulb Included: No
Max. Bulb Watt: Single 40 watt incandescent bulb or equivalent LED
Product Weight: 8 kg
Switch Location: On the cord
Other Information: Adjustable arms and shades
Product Dimensions: H210 cm x W135 cm x D145 cm (Base W46 cm x D53 cm, lamp shade opening diameter is approximately 25 cm)
Packaging Dimensions: 102 cm x 95 cm x 33 cm (16 kg)
Assembly Requirements: Partly assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1086-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1086-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1086-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1086-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5814-13.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5359-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_5359.jpg"
"1087","Wagenfeld - Wagenfeld - Wagenfeld Style Table Lamp, White","prod_01JQ0GG4BZ6QFM3W7NRS5GP8EH","variant_01JQ0GG4CM9MGEWB3RDRBP1GSK","SKU: 1087
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Polished #304 grade stainless steel with glass stem
Bulb Base: E26
Cord Length: 5 ft black cord
Base Material: Glass
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 2 kg
Switch Location: On the cord
Product Dimensions: H36 cm x W16 cm x D18 cm
Packaging Dimensions: 25 cm x 25 cm x 40 cm (2 kg)
Assembly Requirements: Partly assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1
Tools & Fixings Included: Yes","https://cdn.shopify.com/s/files/1/2589/1828/files/1087-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1087-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1087-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1087-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1087-12_7c99d4cd-d518-47a4-b436-77e81d66ccfa.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1087.jpg"
"1089","Grasshopper - Black","prod_01JQ0GGANERPBN3M3RVXV0YA62","variant_01JQ0GGAQ865CG121WKKX0C8RN","SKU: 1089
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Powder coated steel with brass lamp shade mounting
Bulb Base: E26
Cord Length: 6 ft black cord
Base Material: Powder coated steel
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Switch Location: On the cord
Product Dimensions: H125 cm x W27 cm x D43 cm
Installation Details: An in-line switch to turn the lamp on and off is located in the cable that comes out from the back of the front leg of the lamp and connects to a wall outlet. An aftermarket in-line dimmer can be purchased if required.
Packaging Dimensions: 58 cm x 38 cm x 124 cm (6 kg)
Assembly Requirements: None required, it comes fully assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1089-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1089-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1089-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1089-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1089-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1206-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1206.jpg"
"1401","Grasshopper - Blue","prod_01JQ0GGANERPBN3M3RVXV0YA62","variant_01JQ0GGAQ8E94TRCRPHAZ0C7GJ","SKU: 1401
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Powder coated steel with brass lamp shade mounting
Bulb Base: E26
Cord Length: 6 ft white cord
Base Material: Powder coated steel
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Switch Location: On the cord
Product Dimensions: H125 cm x W27 cm x D43 cm
Installation Details: An in-line switch to turn the lamp on and off is located in the cable that comes out from the back of the front leg of the lamp and connects to a wall outlet. An aftermarket in-line dimmer can be purchased if required.
Packaging Dimensions: 58 cm x 38 cm x 124 cm (6 kg)
Assembly Requirements: None required, it comes fully assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1401_2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1401_4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1401_3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1401_5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1401_6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1401-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1401.jpg"
"1404","Grasshopper - Pink","prod_01JQ0GGANERPBN3M3RVXV0YA62","variant_01JQ0GGAQ8ETZQASX1C1EQE4BQ","SKU: 1404
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Powder coated steel with brass lamp shade mounting
Bulb Base: E26
Cord Length: 6 ft white cord
Base Material: Powder coated steel
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Switch Location: On the cord
Product Dimensions: H125 cm x W27 cm x D43 cm
Installation Details: An in-line switch to turn the lamp on and off is located in the cable that comes out from the back of the front leg of the lamp and connects to a wall outlet. An aftermarket in-line dimmer can be purchased if required.
Packaging Dimensions: 58 cm x 38 cm x 124 cm (6 kg)
Assembly Requirements: None required, it comes fully assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1404_2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1404_4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1404_3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1404_5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1404_6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1404_7.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1404-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1404.jpg"
"1403","Grasshopper - Burgundy","prod_01JQ0GGANERPBN3M3RVXV0YA62","variant_01JQ0GGAQ8M6DK6K71PAPKCPQV","SKU: 1403
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Powder coated steel with brass lamp shade mounting
Bulb Base: E26
Cord Length: 6 ft white cord
Base Material: Powder coated steel
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Switch Location: On the cord
Product Dimensions: H125 cm x W27 cm x D43 cm
Installation Details: An in-line switch to turn the lamp on and off is located in the cable that comes out from the back of the front leg of the lamp and connects to a wall outlet. An aftermarket in-line dimmer can be purchased if required.
Packaging Dimensions: 58 cm x 38 cm x 124 cm (6 kg)
Assembly Requirements: None required, it comes fully assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1403_2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1403_4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1403_3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1403_5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1403_6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2606-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2606.jpg"
"1402","Grasshopper - Stone","prod_01JQ0GGANERPBN3M3RVXV0YA62","variant_01JQ0GGAQ8VGTBP0W3NS089DHG","SKU: 1402
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Powder coated steel with brass lamp shade mounting
Bulb Base: E26
Cord Length: 6 ft white cord
Base Material: Powder coated steel
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Switch Location: On the cord
Product Dimensions: H125 cm x W27 cm x D43 cm
Installation Details: An in-line switch to turn the lamp on and off is located in the cable that comes out from the back of the front leg of the lamp and connects to a wall outlet. An aftermarket in-line dimmer can be purchased if required.
Packaging Dimensions: 58 cm x 38 cm x 124 cm (6 kg)
Assembly Requirements: None required, it comes fully assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1402_2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1402_4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1402_3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1402_5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1402_7.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1402-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1402.jpg"
"1090","Grasshopper - White","prod_01JQ0GGANERPBN3M3RVXV0YA62","variant_01JQ0GGAQ91JV9656J7CB3ZB1K","SKU: 1090
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Powder coated steel with brass lamp shade mounting
Bulb Base: E26
Cord Length: 6 ft white cord
Base Material: Powder coated steel
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Switch Location: On the cord
Product Dimensions: H125 cm x W27 cm x D43 cm
Installation Details: An in-line switch to turn the lamp on and off is located in the cable that comes out from the back of the front leg of the lamp and connects to a wall outlet. An aftermarket in-line dimmer can be purchased if required.
Packaging Dimensions: 58 cm x 38 cm x 124 cm (6 kg)
Assembly Requirements: None required, it comes fully assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1090-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1090-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1090-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1090-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1090-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1090-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1090.jpg"
"1091","Grasshopper - Orange","prod_01JQ0GGANERPBN3M3RVXV0YA62","variant_01JQ0GGAQ92MKGE494GM41GHET","SKU: 1091
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Powder coated steel with brass lamp shade mounting
Bulb Base: E26
Cord Length: 6 ft black cord
Base Material: Powder coated steel
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Switch Location: On the cord
Product Dimensions: H125 cm x W27 cm x D43 cm
Installation Details: An in-line switch to turn the lamp on and off is located in the cable that comes out from the back of the front leg of the lamp and connects to a wall outlet. An aftermarket in-line dimmer can be purchased if required.
Packaging Dimensions: 58 cm x 38 cm x 124 cm (6 kg)
Assembly Requirements: None required, it comes fully assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1091-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1091-1_de12a9a2-ea5f-4568-84ef-9cf61d5d8a20.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1091-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1091-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1091-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1091-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1091.jpg"
"1092","Grasshopper - Gray","prod_01JQ0GGANERPBN3M3RVXV0YA62","variant_01JQ0GGAQ9XR9KSAECW8WASBD6","SKU: 1092
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No (can be used with a remote controlled bulb)
Material: Powder coated steel with brass lamp shade mounting
Bulb Base: E26
Cord Length: 6 ft black cord
Base Material: Powder coated steel
Bulb Included: No
Max. Bulb Watt: Single 60 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Switch Location: On the cord
Product Dimensions: H125 cm x W27 cm x D43 cm
Installation Details: An in-line switch to turn the lamp on and off is located in the cable that comes out from the back of the front leg of the lamp and connects to a wall outlet. An aftermarket in-line dimmer can be purchased if required.
Packaging Dimensions: 58 cm x 38 cm x 124 cm (6 kg)
Assembly Requirements: None required, it comes fully assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1092-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1092-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1092-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1092-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1092-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1092-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1092.jpg"
"1093","Mouille Ceiling - Black","prod_01JQ0GGCFYMK2APK22WXM99C6H","variant_01JQ0GGCGPYGM9R6765N8VX9WV","SKU: 1093
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No
Features: The lamp shade opening diameter is approximately 25 cm and the shade can be rotated 360° so you can point it at the floor, ceiling or wall. Each arm can swivel horizontally.
Material: Powder coated #304 grade stainless steel
Bulb Base: E26
Bulb Included: No
Max. Bulb Watt: Single 40 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Mount Dimensions: 11 cm diameter
Other Information: The drop dimension of the centre spokes is 40 cm
Product Dimensions: H60 cm x W210 cm x D165 cm. The arm lengths are 85 cm, 111 cm and 136 cm.
Installation Details: The ceiling rose is 11 cm diameter and 5 cm tall. The lamp can be installed on a slanted ceiling up to 10°.
Packaging Dimensions: 143 cm x 45 cm x 22 cm (15 kg)
Assembly Requirements: Partly assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/1093-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1093-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1093-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1093-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1093-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1093-7.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2223-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2223.jpg"
"1310","Mouille Ceiling - White","prod_01JQ0GGCFYMK2APK22WXM99C6H","variant_01JQ0GGCGQ8Q4JTAJ46K9MDPER","SKU: 1310
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No
Features: The lamp shade opening diameter is approximately 25 cm and the shade can be rotated 360° so you can point it at the floor, ceiling or wall. The arms can only be adjusted horizontally.
Material: Powder coated #304 grade stainless steel
Bulb Base: E26
Bulb Included: No
Max. Bulb Watt: Single 40 watt incandescent bulb or equivalent LED
Product Weight: 5 kg
Mount Dimensions: 11 cm diameter
Other Information: The drop dimension of the centre spokes is 40 cm
Product Dimensions: H60 cm x W210 cm x D165 cm. The arm lengths are 85 cm, 111 cm and 136 cm.
Installation Details: The ceiling rose is 11 cm diameter and 5 cm tall. The lamp can be installed on a slanted ceiling up to 10°.
Packaging Dimensions: 143 cm x 45 cm x 22 cm (15 kg)
Assembly Requirements: Partly assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/1310-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1310-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1310_3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1310_4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1310_5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1310_6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1310_7.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1310_8.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1310-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1310.jpg"
"1282","Mouille Ceiling - White","prod_01JQ0GGEAX4ZS34KZC0C00NJT4","variant_01JQ0GGEC0KZS25KRFMQ7T4X6Q","SKU: 1282
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No
Features: The lamp shade opening diameter is approximately 25 cm and the shade can be rotated 360° so you can point it at the floor, ceiling or wall. The arms can only be adjusted horizontally.
Material: Powder coated #304 grade stainless steel
Bulb Base: E26
Bulb Included: No
Max. Bulb Watt: Single 40 watt incandescent bulb or equivalent LED
Product Weight: 16 kg
Mount Dimensions: 14 cm diameter (4 cm depth)
Frame Construction: The lamp extends down 70 cm from the ceiling. This is fixed and cannot be adjusted or extended.
Product Dimensions: H70 cm x W279 cm x D169 cm. The 4x shorter arms are 81 cm long and 2x longer arms are 140 cm long.
Installation Details: The ceiling rose is 11 cm diameter and 5 cm tall. The lamp can be installed on a slanted ceiling up to 10°.
Packaging Dimensions: 169 cm x 58 cm x 30 cm (17 kg)
Assembly Requirements: Partly assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1282-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1282-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1282-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1282-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1282-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1282-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1282-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1282-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1282.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/1282-09.jpg"
"1094","Mouille Ceiling - Black","prod_01JQ0GGEAX4ZS34KZC0C00NJT4","variant_01JQ0GGEC0Y3C18DEPHV7GPXY2","SKU: 1094
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No
Features: The lamp shade opening diameter is approximately 25 cm and the shade can be rotated 360° so you can point it at the floor, ceiling or wall. Each arm can swivel horizontally.
Material: Powder coated #304 grade stainless steel
Bulb Base: E26
Bulb Included: No
Max. Bulb Watt: Single 40 watt incandescent bulb or equivalent LED
Product Weight: 16 kg
Mount Dimensions: 14 cm diameter (4 cm depth)
Frame Construction: The lamp extends down 70 cm from the ceiling. This is fixed and cannot be adjusted or extended.
Product Dimensions: H70 cm x W279 cm x D169 cm. The 4x shorter arms are 81 cm long and 2x longer arms are 140 cm long.
Installation Details: The ceiling rose is 11 cm diameter and 5 cm tall. The lamp can be installed on a slanted ceiling up to 10°.
Packaging Dimensions: 169 cm x 58 cm x 30 cm (17 kg)
Assembly Requirements: Partly assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1094-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1094-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1094-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1094.jpg"
"1283","Mouille - White","prod_01JQ0GGG0ZYDVW0HEJB753D1K4","variant_01JQ0GGG1Q50P3CKN1E75HKZ8W","SKU: 1283
Voltage: 110v or 230v or Low Voltage compatible
Dimmable: No
Features: The length of the longer arm 178 cm and shorter arm 91 cm from the wall mounting point to the outer edge of the shade.
Material: Powder coated #304 grade stainless steel
Bulb Base: E26
Cord Length: No cord supplied, must be hardwired into the wall
Bulb Included: No
Max. Bulb Watt: Single 40 watt incandescent bulb or equivalent LED
Product Weight: 11 kg
Mount Dimensions: 12 cm diameter (4 cm depth)
Product Dimensions: H71 cm x W115 cm x D178 cm (the lamp shade opening diameter is approximately 25 cm)
Installation Details: Recommended installation height is 201 cm. The arms can swivel 90 degrees from side to side independently. The lamp does not come with an on/off switch and needs to be connected to a switched electrical circuit in the wall.
Packaging Dimensions: 124 cm x 42 cm x 25 cm (12 kg)
Assembly Requirements: Partly assembled. Click here for instructions
Instructions Included: Yes
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/products/1283-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1283-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1283-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1283-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1283-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1283-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/1283-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/products/rollover_1283.jpg"
